chunk_0172| The Buddha impressed many thousands of people with his serene, peaceful demeanor without having to say a word. The insight he gained under the Bodai tree| The Buddha impressed many thousands of people with his serene, peaceful demeanor without having to say a word. The insight he gained under the Bodai tree
chunk_0173| did not make him miserable, but showed him the way to peace and contentment. This shone through in all his teachings. He was no prophet of doom, but realized the truth.| did not make him miserable, but showed him the way to peace and contentment. This shone through in all his teachings. He was no prophet of doom, but realized the truth.
chunk_0174| truth about the misery and unhappiness in the hearts of his listeners. He extended serene, peaceful compassion to all, and the people were drawn to him like a man.| truth about the misery and unhappiness in the hearts of his listeners. He extended serene, peaceful compassion to all, and the people were drawn to him like a man.
chunk_0175| magnet. He wasted no time on pointless philosophical ramblings and explanations about science and history, but focused instead on the path to liberation that lay open| magnet. He wasted no time on pointless philosophical ramblings and explanations about science and history, but focused instead on the path to liberation that lay open
chunk_0176| to anyone who chose to follow it. In the Buddhist view, joy is to be cultivated, unlike the religious teachings that hold out threats of damnation and hellfire| to anyone who chose to follow it. In the Buddhist view, joy is to be cultivated, unlike the religious teachings that hold out threats of damnation and hellfire
chunk_0177| to sinners, Buddhists are free from this fear. By casting off unhealthy attachments to meaningless things in life, their lives are freed up to include more housing.| to sinners, Buddhists are free from this fear. By casting off unhealthy attachments to meaningless things in life, their lives are freed up to include more housing.
chunk_0178| The Buddha showed that in the end, even suffering leads to happiness. When we suffer, we tend to question reality more than when we are self-satisfied.| The Buddha showed that in the end, even suffering leads to happiness. When we suffer, we tend to question reality more than when we are self-satisfied.
chunk_0179| This leads to a kind of inner confidence and knowledge. This eventually leads us to question things and to find the ultimate truth for ourselves without any| This leads to a kind of inner confidence and knowledge. This eventually leads us to question things and to find the ultimate truth for ourselves without any
chunk_0180| teachings or dogma of any kind whatsoever. This in turn leads to liberation, acceptance, and joy. According to the Buddha, our joy will not be found in| teachings or dogma of any kind whatsoever. This in turn leads to liberation, acceptance, and joy. According to the Buddha, our joy will not be found in
chunk_0181| of success, power, or money. The joy comes naturally from within. In fact, it is our natural state. Our own self-created suffering,| of success, power, or money. The joy comes naturally from within. In fact, it is our natural state. Our own self-created suffering,
chunk_0182| is all that separates us from this natural joy. Tolerance Buddhists are arguably the most tolerant people in the world| is all that separates us from this natural joy. Tolerance Buddhists are arguably the most tolerant people in the world
chunk_0183| as a group. They tolerate the beliefs and feelings of others rather than insisting on their own views. They do not engage in religious warfare and prefer not to| as a group. They tolerate the beliefs and feelings of others rather than insisting on their own views. They do not engage in religious warfare and prefer not to
chunk_0184| to argue about their point of view. The teachings of the Buddha appeal to common sense, rationality, and even-mindedness. They avoid religious extremism.| to argue about their point of view. The teachings of the Buddha appeal to common sense, rationality, and even-mindedness. They avoid religious extremism.
chunk_0185| Aldous Huxley, author of The Doors of Perception, wrote, Alone, of all the great world religions, Buddhism makes its way to the world.| Aldous Huxley, author of The Doors of Perception, wrote, Alone, of all the great world religions, Buddhism makes its way to the world.
chunk_0186| without persecution, censorship, or inquisition. In all these respects, its record is enormously superior to that of other religions.| without persecution, censorship, or inquisition. In all these respects, its record is enormously superior to that of other religions.
chunk_0187| which made its way among people wedded to materialism and which was able to justify the bloodthirsty tendencies of its adherents by an appeal to savage| which made its way among people wedded to materialism and which was able to justify the bloodthirsty tendencies of its adherents by an appeal to savage
chunk_0188| Bronze Age literature. Buddhism is saturated with the spirit of free inquiry and complete tolerance. Instead of hard commandments instructing| Bronze Age literature. Buddhism is saturated with the spirit of free inquiry and complete tolerance. Instead of hard commandments instructing
chunk_0189| followers what they may or may not do, it offers wise guidance, counsel, and invites people to see the truth for themselves. One of the most important ideas that I've been working on THE TRUTH FOR THEMSELVES. ONE OF THE MOST IMPORTANT| followers what they may or may not do, it offers wise guidance, counsel, and invites people to see the truth for themselves. One of the most important ideas that I've been working on THE TRUTH FOR THEMSELVES. ONE OF THE MOST IMPORTANT
chunk_0190| ideas relating to tolerance is the deep insight that violence and anger cannot be conquered by violence and anger. Only love| ideas relating to tolerance is the deep insight that violence and anger cannot be conquered by violence and anger. Only love
chunk_0191| can conquer them. Hatred is not appeased by hatred. By love alone is hatred appeased. This is the eternal law.| can conquer them. Hatred is not appeased by hatred. By love alone is hatred appeased. This is the eternal law.
chunk_0192| Different kinds of Buddhism. If there is any religion in the world that could respond to the needs of modern science, it would be Buddhism. Albert Einstein it would be Buddhism. Albert Einstein| Different kinds of Buddhism. If there is any religion in the world that could respond to the needs of modern science, it would be Buddhism. Albert Einstein it would be Buddhism. Albert Einstein
chunk_0193| Buddhism has changed and developed in a number of different ways since the death of the famous man, Siddhar Gautama, who became the Buddha.| Buddhism has changed and developed in a number of different ways since the death of the famous man, Siddhar Gautama, who became the Buddha.
chunk_0194| were further spread by his faithful students, and over the years they have reached all over the globe. As the teachings seeped into various cultures, they gained much lost| were further spread by his faithful students, and over the years they have reached all over the globe. As the teachings seeped into various cultures, they gained much lost
chunk_0195| and adapted to the lives of very different cultures in Asia and beyond. Over 2,500 years, many different elements have been combined.| and adapted to the lives of very different cultures in Asia and beyond. Over 2,500 years, many different elements have been combined.
chunk_0196| with the original core message. Unlike certain religious teachings and sects, the Buddhist way is based largely on one's personal experience and practice, and it isn't| with the original core message. Unlike certain religious teachings and sects, the Buddhist way is based largely on one's personal experience and practice, and it isn't
chunk_0197| very concerned with dogma, differences of approach, and theology. This means that a student of one branch of Buddhism will be completely comfortable in the ways of another branch,| very concerned with dogma, differences of approach, and theology. This means that a student of one branch of Buddhism will be completely comfortable in the ways of another branch,
chunk_0198| and there is no division or animosity between them. It is not about one form being more correct or truer than another. The approaches are different in practice are truer than another. The approaches are different| and there is no division or animosity between them. It is not about one form being more correct or truer than another. The approaches are different in practice are truer than another. The approaches are different
chunk_0199| practical day-to-day ways. The main divisions of Buddhism are Theravada, Mahayana, Vajrayana, and Zen Buddhism. Let's take a look at some of| practical day-to-day ways. The main divisions of Buddhism are Theravada, Mahayana, Vajrayana, and Zen Buddhism. Let's take a look at some of
chunk_0200| at each one briefly to get a better idea. Thirvada. This is the most ancient form of Buddhism, popular in Southeast Asia and countries such as| at each one briefly to get a better idea. Thirvada. This is the most ancient form of Buddhism, popular in Southeast Asia and countries such as
chunk_0201| Thailand, Miramar, Burma, Cambodia, and Laos. The name literally means Doctrine of the Elders and is based on the early| Thailand, Miramar, Burma, Cambodia, and Laos. The name literally means Doctrine of the Elders and is based on the early
chunk_0202| Pali writings, the Tipitaka, that recorded much of what Buddha said and did. This form is probably the strictest and most severe of the| Pali writings, the Tipitaka, that recorded much of what Buddha said and did. This form is probably the strictest and most severe of the
chunk_0203| lot and places much emphasis on meditation. The goal of existence is seen as to escape from this world of suffering into the eternal peaceful world.| lot and places much emphasis on meditation. The goal of existence is seen as to escape from this world of suffering into the eternal peaceful world.
chunk_0204| nirvana. It has a certain claim on being the most authentic version of Buddhism, though that doesn't necessarily mean much, since enlightenment is a| nirvana. It has a certain claim on being the most authentic version of Buddhism, though that doesn't necessarily mean much, since enlightenment is a
chunk_0205| very personal thing. Any approach to Buddhism is equally valid. Mahayana. This offshoot of the original Theravada teachings is| very personal thing. Any approach to Buddhism is equally valid. Mahayana. This offshoot of the original Theravada teachings is
chunk_0206| is more focused on compassion. Traditions in this line of development include Tibetan, Pure Land, and Tantric Buddhism. The Dalai Lama comes from this background.| is more focused on compassion. Traditions in this line of development include Tibetan, Pure Land, and Tantric Buddhism. The Dalai Lama comes from this background.
chunk_0207| The branch is sometimes referred to as the Great Vehicle or Northern Branch, and contains more speculative metaphysics dealing with the nature| The branch is sometimes referred to as the Great Vehicle or Northern Branch, and contains more speculative metaphysics dealing with the nature
chunk_0208| nature of reality and enlightenment. At the heart of the Mahayana is the bodhisattva ideal. A bodhisattva is a being who tries to attain Buddhahood for the benefit| nature of reality and enlightenment. At the heart of the Mahayana is the bodhisattva ideal. A bodhisattva is a being who tries to attain Buddhahood for the benefit
chunk_0209| of all sentient beings in search of a path leading to the end of suffering. However innumerable sentient beings are, I vow to save them.| of all sentient beings in search of a path leading to the end of suffering. However innumerable sentient beings are, I vow to save them.
chunk_0210| However inexhaustible the defilements are, I vow to extinguish them. However immeasurable the dhammas are, I vow to master them.| However inexhaustible the defilements are, I vow to extinguish them. However immeasurable the dhammas are, I vow to master them.
chunk_0211| incomparable enlightenment is, I vow to attain it. The Bodhisattva vow. Vajrayana. This was the last of the three major branches| incomparable enlightenment is, I vow to attain it. The Bodhisattva vow. Vajrayana. This was the last of the three major branches
chunk_0212| of Buddhism to form, and it provides an accelerated path to enlightenment. In this tradition, the physical and spiritual aspects of life are seen to be complementary, and| of Buddhism to form, and it provides an accelerated path to enlightenment. In this tradition, the physical and spiritual aspects of life are seen to be complementary, and
chunk_0213| and the teachings include many rituals, chanting, and tantric techniques. Much of the local Indian and Tibetan culture found its way into the traditions of this branch.| and the teachings include many rituals, chanting, and tantric techniques. Much of the local Indian and Tibetan culture found its way into the traditions of this branch.
chunk_0214| about tantra, chakras, and life energy found a comfortable place beside the meditative teachings of the Buddha. Vajrayana emphasized| about tantra, chakras, and life energy found a comfortable place beside the meditative teachings of the Buddha. Vajrayana emphasized
chunk_0215| exercises concentration during meditation and visualization techniques, the benefits which are said to carry over into future incarnations.| exercises concentration during meditation and visualization techniques, the benefits which are said to carry over into future incarnations.
chunk_0216| The famous Tibetan Book of the Dead, or Bardo Thal, forms one part of this tradition. Many of the colorful rituals and deities linked to earlier teachings were adapted| The famous Tibetan Book of the Dead, or Bardo Thal, forms one part of this tradition. Many of the colorful rituals and deities linked to earlier teachings were adapted
chunk_0217| adapted to fit with the basic teachings concerning enlightenment. Zen Buddhism Life and death are of supreme importance. Time swiftly passes| adapted to fit with the basic teachings concerning enlightenment. Zen Buddhism Life and death are of supreme importance. Time swiftly passes
chunk_0218| by, an opportunity is lost. Each of us should strive to awaken. Awaken. Take heed. Do not squander your life.| by, an opportunity is lost. Each of us should strive to awaken. Awaken. Take heed. Do not squander your life.
chunk_0219| This famous branch of Buddhism is said to have originated in China with the teachings of the famous monk Bodhidharma. This form of teaching is less concerned with the| This famous branch of Buddhism is said to have originated in China with the teachings of the famous monk Bodhidharma. This form of teaching is less concerned with the
chunk_0220| with scriptural study and takes a more practical, meditative, and direct approach. The famous Zen masters, Zazen meditation, and Satori belong to| with scriptural study and takes a more practical, meditative, and direct approach. The famous Zen masters, Zazen meditation, and Satori belong to
chunk_0221| this branch. A special transmission outside the scriptures. No dependence on words and letters. Direct pointing to the mind of man. Seeing into one's nature| this branch. A special transmission outside the scriptures. No dependence on words and letters. Direct pointing to the mind of man. Seeing into one's nature
chunk_0222| and attaining Buddhahood, Bodhidharma. First and foremost, Zen is a practice rather than a theory. It does not concern itself so much with| and attaining Buddhahood, Bodhidharma. First and foremost, Zen is a practice rather than a theory. It does not concern itself so much with
chunk_0223| the why, when, and where as much as with the how-to of Buddhism. It is so simple in fact that many find it hard to grasp. Conditioned throughout| the why, when, and where as much as with the how-to of Buddhism. It is so simple in fact that many find it hard to grasp. Conditioned throughout
chunk_0224| life to study theory, to ask rational questions, and to understand the semantics of things, Zen comes as quite a shock to many people. The path to enlightenment| life to study theory, to ask rational questions, and to understand the semantics of things, Zen comes as quite a shock to many people. The path to enlightenment
chunk_0225| cannot really be explained. It has to be experienced directly. Zen teachings have nothing to do with immortal souls and afterlife or God.| cannot really be explained. It has to be experienced directly. Zen teachings have nothing to do with immortal souls and afterlife or God.
chunk_0226| focuses on being present in the current moment, not dreaming of some imaginary future. Buddhism in general does not require followers to have faith in anything.| focuses on being present in the current moment, not dreaming of some imaginary future. Buddhism in general does not require followers to have faith in anything.
chunk_0227| that they cannot verify for themselves. This makes it extremely practical and logical. A big part of Zen teaching comes in the form of cones.| that they cannot verify for themselves. This makes it extremely practical and logical. A big part of Zen teaching comes in the form of cones.
chunk_0228| These are short parables or stories containing deep truths. Zen students are meant to ponder over these cones for a long time until the various subtle| These are short parables or stories containing deep truths. Zen students are meant to ponder over these cones for a long time until the various subtle
chunk_0229| shades of meaning become clear. In a way, this parallels the mystery of nature, which similarly provides no direct answers, but draws us on| shades of meaning become clear. In a way, this parallels the mystery of nature, which similarly provides no direct answers, but draws us on
chunk_0230| on to discover the answers for ourselves. In Zen, one does not study lots of words and theories. Instead, students are encouraged to seek out the paradoxical| on to discover the answers for ourselves. In Zen, one does not study lots of words and theories. Instead, students are encouraged to seek out the paradoxical
chunk_0231| nature of the truth for themselves. Cones are expertly crafted in order to provoke thought. Here are two short examples. What was your original Here are two short examples.| nature of the truth for themselves. Cones are expertly crafted in order to provoke thought. Here are two short examples. What was your original Here are two short examples.
chunk_0232| face, the one you had before your parents gave birth to you, the stone mind. Hojin, a Chinese Zen teacher, lived alone in a small temple in the| face, the one you had before your parents gave birth to you, the stone mind. Hojin, a Chinese Zen teacher, lived alone in a small temple in the
chunk_0233| One day, four traveling monks appeared and asked if they might make a fire in his yard to warm themselves. While they were building the fire, Ho-jin heard them arguing| One day, four traveling monks appeared and asked if they might make a fire in his yard to warm themselves. While they were building the fire, Ho-jin heard them arguing
chunk_0234| about subjectivity and objectivity. He joined them and said, There is a big stone. Do you consider it to be inside or outside your mind?| about subjectivity and objectivity. He joined them and said, There is a big stone. Do you consider it to be inside or outside your mind?
chunk_0235| One of the monks replied, From the Buddhist viewpoint, everything is an objectification of mind, so I would say that the stone is inside my mind.| One of the monks replied, From the Buddhist viewpoint, everything is an objectification of mind, so I would say that the stone is inside my mind.
chunk_0236| mind. Your head must feel very heavy, observed Hojin, if you are carrying around a stone like that in your mind. The simplicity and direct approach to the subject has found many fans on the| mind. Your head must feel very heavy, observed Hojin, if you are carrying around a stone like that in your mind. The simplicity and direct approach to the subject has found many fans on the
chunk_0237| It does not require much study, nor any rituals or formulas. It simply is what it is. Sitting in meditation posture, the Zen students| It does not require much study, nor any rituals or formulas. It simply is what it is. Sitting in meditation posture, the Zen students
chunk_0238| is led to experience mind directly, without any interference from the outside. Sitting quietly, the student simply lets go of the ego and unconscious mind| is led to experience mind directly, without any interference from the outside. Sitting quietly, the student simply lets go of the ego and unconscious mind
chunk_0239| and emerging with the reality of the here and now of the universe automatically follows. No bells and whistles, no strings attached.| and emerging with the reality of the here and now of the universe automatically follows. No bells and whistles, no strings attached.
chunk_0240| Before enlightenment, chopping wood, carrying water. After enlightenment, chopping wood, carrying water.| Before enlightenment, chopping wood, carrying water. After enlightenment, chopping wood, carrying water.
chunk_0241| Meditation. It is like the lighted torch whose flame can be distributed to ever so many other torches which people may bring along,| Meditation. It is like the lighted torch whose flame can be distributed to ever so many other torches which people may bring along,
chunk_0242| and therewith they will cook food and dispel darkness, while the original torch itself remains burning ever the same. It is even so with the Lord.| and therewith they will cook food and dispel darkness, while the original torch itself remains burning ever the same. It is even so with the Lord.
chunk_0243| bliss of the way. Sutra of 42 sections. Gautama Buddha. All the different forms of Buddhism point to controlling or| bliss of the way. Sutra of 42 sections. Gautama Buddha. All the different forms of Buddhism point to controlling or
chunk_0244| Stilling the Mind as the Pathway to Peace, Self-Discovery, and Happiness. By getting to know your own inner world better, and by examining how we habitually think fresh| Stilling the Mind as the Pathway to Peace, Self-Discovery, and Happiness. By getting to know your own inner world better, and by examining how we habitually think fresh
chunk_0245| worry and chatter away in our own heads, we are able to address the source of suffering directly. We come to know that we are creating our own inner reality| worry and chatter away in our own heads, we are able to address the source of suffering directly. We come to know that we are creating our own inner reality
chunk_0246| and that it is possible to gradually master this strange landscape. Most of us develop a way to manage our thinking, our moods, and our emotions.| and that it is possible to gradually master this strange landscape. Most of us develop a way to manage our thinking, our moods, and our emotions.
chunk_0247| We learn from our parents and from the people around us to manage things in a more or less effective and acceptable way. These unconscious habits we develop make a huge difference| We learn from our parents and from the people around us to manage things in a more or less effective and acceptable way. These unconscious habits we develop make a huge difference
chunk_0248| difference in our day-to-day lives. They set the tone for our entire lives. The trouble is that it all happens in a kind of sleep. We are not truly| difference in our day-to-day lives. They set the tone for our entire lives. The trouble is that it all happens in a kind of sleep. We are not truly
chunk_0249| conscious that we are developing these habits and mental strategies. We mimic others and hope for the best. On rare occasions, we might question ourselves inwardly| conscious that we are developing these habits and mental strategies. We mimic others and hope for the best. On rare occasions, we might question ourselves inwardly
chunk_0250| but it seldom leads anywhere. Some of us are taught various moral precepts to be good boys and girls, but it is all concerned with outward action| but it seldom leads anywhere. Some of us are taught various moral precepts to be good boys and girls, but it is all concerned with outward action
chunk_0251| and interaction with society, we grow up ignorant of the most important element in our lives, the inner world. World religions offer some guidance, but| and interaction with society, we grow up ignorant of the most important element in our lives, the inner world. World religions offer some guidance, but
chunk_0252| many people have turned away from these institutions because they don't offer effective strategies to cope with life. They don't solve our problems. Going to a building| many people have turned away from these institutions because they don't offer effective strategies to cope with life. They don't solve our problems. Going to a building
chunk_0253| to a sermon isn't enough. Singing hymns, praying, and following ceremonial procedures feels a little empty to many people. They crave something real. a little empty to many people. They crave something real.| to a sermon isn't enough. Singing hymns, praying, and following ceremonial procedures feels a little empty to many people. They crave something real. a little empty to many people. They crave something real.
chunk_0254| a direct experience of spiritual matters. What they find are just empty words. Of course, this is not true of everyone. For a great many people, Of course, this is not true of everyone.| a direct experience of spiritual matters. What they find are just empty words. Of course, this is not true of everyone. For a great many people, Of course, this is not true of everyone.
chunk_0255| their religion offers a sense of security, a place to find relief from the cruel world and all the troubles in life. By throwing their sins and their cares onto the shoulders| their religion offers a sense of security, a place to find relief from the cruel world and all the troubles in life. By throwing their sins and their cares onto the shoulders
chunk_0256| shoulders of the great religious organization, they feel unburdened and safe. However, most Westerners are not used to meditation.| shoulders of the great religious organization, they feel unburdened and safe. However, most Westerners are not used to meditation.
chunk_0257| seems foreign, unnatural, and many religious people seem to think that it opens unnatural doors to the mind, leaving one open to demonic or other negative influences.| seems foreign, unnatural, and many religious people seem to think that it opens unnatural doors to the mind, leaving one open to demonic or other negative influences.
chunk_0258| By this logic, half of the Asian world should be stark raving mad. The truth is that meditation is the most natural thing in the world.| By this logic, half of the Asian world should be stark raving mad. The truth is that meditation is the most natural thing in the world.
chunk_0259| Instead of leaving the mind open to negative influences, it brings calm, balance, and strength to the mind. It is refreshing and very healthy for the body.| Instead of leaving the mind open to negative influences, it brings calm, balance, and strength to the mind. It is refreshing and very healthy for the body.
chunk_0260| modern science has discovered many benefits to the heart, circulatory system, and the nervous system that come from regular meditation. It is interesting that with all the| modern science has discovered many benefits to the heart, circulatory system, and the nervous system that come from regular meditation. It is interesting that with all the
chunk_0261| advances in science and technology, the mind remains a great mystery. Scientists have studied the structure of the brain and the nervous system, and psychologists have formulated| advances in science and technology, the mind remains a great mystery. Scientists have studied the structure of the brain and the nervous system, and psychologists have formulated
chunk_0262| theory after theory about what consciousness really is. The trouble with this study is that each of us has a very individualized experience| theory after theory about what consciousness really is. The trouble with this study is that each of us has a very individualized experience
chunk_0263| being alive and being conscious. How does one study this experience in a laboratory? Scientists can observe brain wave patterns in various regions of the brain that become| being alive and being conscious. How does one study this experience in a laboratory? Scientists can observe brain wave patterns in various regions of the brain that become
chunk_0264| more or less active, but as the experience itself, they have to rely on what the subject says about it. There is no way to test this very subjective,| more or less active, but as the experience itself, they have to rely on what the subject says about it. There is no way to test this very subjective,
chunk_0265| personal experience. It cannot be measured, quantified, or captured in a graph. It is noteworthy that in recent years, mindfulness and| personal experience. It cannot be measured, quantified, or captured in a graph. It is noteworthy that in recent years, mindfulness and
chunk_0266| have become catchwords among psychological circles. People involved in studying the mind have realized the great wisdom in what the Buddhists say| have become catchwords among psychological circles. People involved in studying the mind have realized the great wisdom in what the Buddhists say
chunk_0267| said 2,500 years ago. The key to all this is to achieve a special state of mind, one where the mind reflects on itself. It involves a| said 2,500 years ago. The key to all this is to achieve a special state of mind, one where the mind reflects on itself. It involves a
chunk_0268| kind of willful, directed evolution of consciousness. The Buddha studied meditation techniques with his early teachers, but the breakthrough moment for him| kind of willful, directed evolution of consciousness. The Buddha studied meditation techniques with his early teachers, but the breakthrough moment for him
chunk_0269| came when he sat, all alone, under the Bodhi tree, and questioned his own inner space. By creating an absolute silence in the constant| came when he sat, all alone, under the Bodhi tree, and questioned his own inner space. By creating an absolute silence in the constant
chunk_0270| stream of mental chatter, it was possible to transcend normal states of mind and achieve direct intuitive knowledge of the truth. This is the basic aim of| stream of mental chatter, it was possible to transcend normal states of mind and achieve direct intuitive knowledge of the truth. This is the basic aim of
chunk_0271| meditation. If you have never tried it before, investigate it for yourself. Pay attention to what is going on in your thinking and see if you can stop the chatter for a minute or two.| meditation. If you have never tried it before, investigate it for yourself. Pay attention to what is going on in your thinking and see if you can stop the chatter for a minute or two.
chunk_0272| You will discover that, simple as it is, it is actually incredibly difficult to truly master your own thinking by means of willpower. Thought simply is| You will discover that, simple as it is, it is actually incredibly difficult to truly master your own thinking by means of willpower. Thought simply is
chunk_0273| keep intruding and distractions are endless. More often than not, you will catch your mind off on a tangent of its own, following one association after the next.| keep intruding and distractions are endless. More often than not, you will catch your mind off on a tangent of its own, following one association after the next.
chunk_0274| The Buddha taught a number of different methods to get to grips with this tendency of the mind. When our thoughts run away with us, we become anxious and distracted.| The Buddha taught a number of different methods to get to grips with this tendency of the mind. When our thoughts run away with us, we become anxious and distracted.
chunk_0275| Some people are more thoughtful than others, some are more physical than others, and others prefer visual stimuli to sounds. Each of us has his own nature.| Some people are more thoughtful than others, some are more physical than others, and others prefer visual stimuli to sounds. Each of us has his own nature.
chunk_0276| The Buddha showed ways for each type of person to use specific tools to train and manage the mind, the source of all of our suffering. After meditation, everything remains the same.| The Buddha showed ways for each type of person to use specific tools to train and manage the mind, the source of all of our suffering. After meditation, everything remains the same.
chunk_0277| as it was before, except everything has changed. For some, he recommended focusing on objects, simple, colorful pictures, or natural things.| as it was before, except everything has changed. For some, he recommended focusing on objects, simple, colorful pictures, or natural things.
chunk_0278| For others, he advised chanting and mantras, a more auditory tool to bring quietude to the mind. In all forms of meditation,| For others, he advised chanting and mantras, a more auditory tool to bring quietude to the mind. In all forms of meditation,
chunk_0279| it is useful to consider a few basic things in order to make the meditation more effective. Place. Distractions are the number of| it is useful to consider a few basic things in order to make the meditation more effective. Place. Distractions are the number of
chunk_0280| one enemy of effective meditation. Once you have sufficiently developed your concentration, distractions will intrude on the practice less and less, but in the| one enemy of effective meditation. Once you have sufficiently developed your concentration, distractions will intrude on the practice less and less, but in the
chunk_0281| it is useful to find a quiet, safe, and comfortable place to meditate. Natural surroundings are better than man-made places, but not all of us are fortunate| it is useful to find a quiet, safe, and comfortable place to meditate. Natural surroundings are better than man-made places, but not all of us are fortunate
chunk_0282| enough to have easy access to quiet natural surroundings. Posture. It is possible to meditate in any posture, whether sitting, standing,| enough to have easy access to quiet natural surroundings. Posture. It is possible to meditate in any posture, whether sitting, standing,
chunk_0283| or lying down or even while working. However, the classic meditation posture is the best in the long run. By sitting with your legs crossed, the back straight,| or lying down or even while working. However, the classic meditation posture is the best in the long run. By sitting with your legs crossed, the back straight,
chunk_0284| and the hands folded in your lap, you are able to naturally control the mind more easily. If this is not possible for you, you can use a chair or| and the hands folded in your lap, you are able to naturally control the mind more easily. If this is not possible for you, you can use a chair or
chunk_0285| even lie down. Timing. In the beginning, five minutes a day will be enough, but as you become more skilled at meditation,| even lie down. Timing. In the beginning, five minutes a day will be enough, but as you become more skilled at meditation,
chunk_0286| You naturally want to extend your practice for longer and longer. The feeling of refreshment and tranquility you experience will naturally deepen your practice.| You naturally want to extend your practice for longer and longer. The feeling of refreshment and tranquility you experience will naturally deepen your practice.
chunk_0287| Try to meditate when others are either away or asleep. This will make it less intrusive to their lives and you will benefit from having no distractions.| Try to meditate when others are either away or asleep. This will make it less intrusive to their lives and you will benefit from having no distractions.
chunk_0288| widely applicable and useful methods are to use the breath and to use loving-kindness meditation. Let's look at these two in a little more detail.| widely applicable and useful methods are to use the breath and to use loving-kindness meditation. Let's look at these two in a little more detail.
chunk_0289| to get an idea about what meditation is all about. Mindfulness of breathing. As the name implies, this meditation uses the breath| to get an idea about what meditation is all about. Mindfulness of breathing. As the name implies, this meditation uses the breath
chunk_0290| a tool to focus the mind. This is a basic starting point to meditation, and the Buddha himself used the form of this meditation when he became enlightened.| a tool to focus the mind. This is a basic starting point to meditation, and the Buddha himself used the form of this meditation when he became enlightened.
chunk_0291| Loving-kindness meditation adds another element to the basic starting point. As one meditates on the breath, especially in the beginning, the mind keeps wandering| Loving-kindness meditation adds another element to the basic starting point. As one meditates on the breath, especially in the beginning, the mind keeps wandering
chunk_0292| time it does, you simply bring your focus back to the sensation of breathing. Simply following the breath as it enters and leaves your body again. Your mind slowly| time it does, you simply bring your focus back to the sensation of breathing. Simply following the breath as it enters and leaves your body again. Your mind slowly
chunk_0293| slowly settles down, becoming calm and focused, and the whole body begins to enter a very deep, tranquil state of relaxation.| slowly settles down, becoming calm and focused, and the whole body begins to enter a very deep, tranquil state of relaxation.
chunk_0294| For someone new to this, the relaxation might be something that you've quite forgotten was possible, and years of tension will begin to unknot itself from your head and shoulders.| For someone new to this, the relaxation might be something that you've quite forgotten was possible, and years of tension will begin to unknot itself from your head and shoulders.
chunk_0295| To start off with, it is useful to count each inhalation. This is simply a way to keep the mind concentrated on only one thing.| To start off with, it is useful to count each inhalation. This is simply a way to keep the mind concentrated on only one thing.
chunk_0296| and there is no real benefit in holding your breath for a long time or exhausting yourself trying to regulate the breath. Simply breathe naturally and continue breathing.| and there is no real benefit in holding your breath for a long time or exhausting yourself trying to regulate the breath. Simply breathe naturally and continue breathing.
chunk_0297| concentrate on keeping the mind from wandering. As you progress in this meditation technique, you will slowly develop more and more skill at quieting the mind| concentrate on keeping the mind from wandering. As you progress in this meditation technique, you will slowly develop more and more skill at quieting the mind
chunk_0298| and you'll start to enjoy very deep peaceful moments of complete calm. This is the mind and the body's natural state. And the piece that you explained| and you'll start to enjoy very deep peaceful moments of complete calm. This is the mind and the body's natural state. And the piece that you explained
chunk_0299| is simply there waiting to be accessed. There is nothing unnatural or supernatural about it, but rather, as you progress in meditation, you naturally| is simply there waiting to be accessed. There is nothing unnatural or supernatural about it, but rather, as you progress in meditation, you naturally
chunk_0300| find a sense of enjoyment in the most mundane things, the sunlight, the wind, or the sky. Your eyes become open to the natural wonders surrounding us.| find a sense of enjoyment in the most mundane things, the sunlight, the wind, or the sky. Your eyes become open to the natural wonders surrounding us.
chunk_0301| and you are able to savor each moment simply for what it is. A little bit of this peace and calm follows you throughout your day, and the serenity can be made| and you are able to savor each moment simply for what it is. A little bit of this peace and calm follows you throughout your day, and the serenity can be made
chunk_0302| more and more continuous. There is no need for theory, belief in any teachings, or knowledge of any kind at all. The body and breath itself become| more and more continuous. There is no need for theory, belief in any teachings, or knowledge of any kind at all. The body and breath itself become
chunk_0303| the teachers, and the reality itself, the textbook. As you are engaged in your meditation, the mind will continue to try to go its own way. You might experience| the teachers, and the reality itself, the textbook. As you are engaged in your meditation, the mind will continue to try to go its own way. You might experience
chunk_0304| itches or feel uncomfortable. The challenge is to withstand all these distractions and stay completely focused. With each small victory, your peace will gain depth.| itches or feel uncomfortable. The challenge is to withstand all these distractions and stay completely focused. With each small victory, your peace will gain depth.
chunk_0305| and your concentration will grow. It is written, Mindfully he inhales, mindfully he exhales.| and your concentration will grow. It is written, Mindfully he inhales, mindfully he exhales.
chunk_0306| 1. When making a long inhalation, he knows, I make a long inhalation. When making a long exhalation, he knows, I am.| 1. When making a long inhalation, he knows, I make a long inhalation. When making a long exhalation, he knows, I am.
chunk_0307| a long exhalation. Two, when making a short inhalation, he knows, I make a short inhalation. When making a short exhalation,| a long exhalation. Two, when making a short inhalation, he knows, I make a short inhalation. When making a short exhalation,
